Dataset,Dataset_Size,Model,labellingType,NumberOfTopic,Computation_Time,Acc_classesReport,F1_ScoreScore,Precision_ScoreScore,Recall_ScoreScore,Accuracy_ScoreScore
cybertweets,14414,UBERTopic,ransomware,110,457.46595096588135,"[[8.52398524e-01 4.93589744e-01 6.25169147e-01 4.68000000e+02]
 [8.74735729e-01 9.76401180e-01 9.22776694e-01 1.69500000e+03]
 [8.71937124e-01 8.71937124e-01 8.71937124e-01 8.71937124e-01]
 [8.63567127e-01 7.34995462e-01 7.73972921e-01 2.16300000e+03]
 [8.69902714e-01 8.71937124e-01 8.58384492e-01 2.16300000e+03]]",0.8542186103298308,0.8628177821606416,0.8673139158576052,0.8807212205270458
cybertweets,14414,UBERTopic,ransomware,120,512.3656445,"[[9.00735294e-01 5.23504274e-01 6.62162162e-01 4.68000000e+02]
 [8.82072977e-01 9.84070796e-01 9.30284439e-01 1.69500000e+03]
 [8.84419787e-01 8.84419787e-01 8.84419787e-01 8.84419787e-01]
 [8.91404136e-01 7.53787535e-01 7.96223301e-01 2.16300000e+03]
 [8.86110871e-01 8.84419787e-01 8.72271852e-01 2.16300000e+03]]",0.8711583883711884,0.8835446377196374,0.8830328247803976,0.8793342579750347
cybertweets,14414,UBERTopic,ransomware,130,390.6410431861877,"[[8.68852459e-01 5.66239316e-01 6.85640362e-01 4.68000000e+02]
 [8.90742734e-01 9.76401180e-01 9.31607093e-01 1.69500000e+03]
 [8.87656033e-01 8.87656033e-01 8.87656033e-01 8.87656033e-01]
 [8.79797597e-01 7.71320248e-01 8.08623727e-01 2.16300000e+03]
 [8.86006419e-01 8.87656033e-01 8.78388216e-01 2.16300000e+03]]",0.8786697952631094,0.8868743648817732,0.8881183541377716,0.8858067498844198
cybertweets,14414,UBERTopic,ransomware,140,405.2445219,"[[8.61591696e-01 5.32051282e-01 6.57859974e-01 4.68000000e+02]
 [8.83137673e-01 9.76401180e-01 9.27430653e-01 1.69500000e+03]
 [8.80258900e-01 8.80258900e-01 8.80258900e-01 8.80258900e-01]
 [8.72364684e-01 7.54226231e-01 7.92645313e-01 2.16300000e+03]
 [8.78475853e-01 8.80258900e-01 8.69104681e-01 2.16300000e+03]]",0.8688446090587073,0.8775735609922071,0.8797965788257051,0.8858067498844198
cybertweets,14414,UBERTopic,ransomware,150,412.15650939941406,"[[8.85906040e-01 5.64102564e-01 6.89295039e-01 4.68000000e+02]
 [8.90616622e-01 9.79941003e-01 9.33146067e-01 1.69500000e+03]
 [8.89967638e-01 8.89967638e-01 8.89967638e-01 8.89967638e-01]
 [8.88261331e-01 7.72021784e-01 8.11220553e-01 2.16300000e+03]
 [8.89597412e-01 8.89967638e-01 8.80384957e-01 2.16300000e+03]]",0.8771908779669781,0.8878105161245914,0.8876560332871013,0.8802588996763754
cybertweets,14414,UBERTopic,vulnerability,20,662.3378384113312,"[[8.72115385e-01 8.74638380e-01 8.73375060e-01 1.03700000e+03]
 [8.84238646e-01 8.81882771e-01 8.83059137e-01 1.12600000e+03]
 [8.78409616e-01 8.78409616e-01 8.78409616e-01 8.78409616e-01]
 [8.78177016e-01 8.78260575e-01 8.78217099e-01 2.16300000e+03]
 [8.78426431e-01 8.78409616e-01 8.78416332e-01 2.16300000e+03]]",0.878876449,0.8788824659018163,0.8788719371243643,0.8529819694868238
cybertweets,14414,UBERTopic,vulnerability,30,529.2591898441315,"[[8.57276119e-01 8.86210222e-01 8.71503082e-01 1.03700000e+03]
 [8.91842346e-01 8.64120782e-01 8.77762742e-01 1.12600000e+03]
 [8.74711049e-01 8.74711049e-01 8.74711049e-01 8.74711049e-01]
 [8.74559233e-01 8.75165502e-01 8.74632912e-01 2.16300000e+03]
 [8.75270374e-01 8.74711049e-01 8.74761694e-01 2.16300000e+03]]",0.8770357630781557,0.8770623809568135,0.8770226537216829,0.878409616
cybertweets,14414,UBERTopic,vulnerability,40,599.7659771442413,"[[8.13973799e-01 8.98746384e-01 8.54262145e-01 1.03700000e+03]
 [8.96856582e-01 8.10834813e-01 8.51679104e-01 1.12600000e+03]
 [8.52981969e-01 8.52981969e-01 8.52981969e-01 8.52981969e-01]
 [8.55415190e-01 8.54790599e-01 8.52970625e-01 2.16300000e+03]
 [8.57120361e-01 8.52981969e-01 8.52917483e-01 2.16300000e+03]]",0.8501255602489187,0.8546193692253746,0.8502080443828016,0.878409616
cybertweets,14414,UBERTopic,vulnerability,50,521.4999625682831,"[[9.10714286e-01 8.36065574e-01 8.71794872e-01 1.03700000e+03]
 [8.59620149e-01 9.24511545e-01 8.90885751e-01 1.12600000e+03]
 [8.82108183e-01 8.82108183e-01 8.82108183e-01 8.82108183e-01]
 [8.85167217e-01 8.80288560e-01 8.81340311e-01 2.16300000e+03]
 [8.84116043e-01 8.82108183e-01 8.81733073e-01 2.16300000e+03]]",0.8830208803207299,0.8863821708411367,0.883495146,0.8677762367082755
cybertweets,14414,UBERTopic,vulnerability,60,483.8370134830475,"[[8.10928014e-01 9.01639344e-01 8.53881279e-01 1.03700000e+03]
 [8.99009901e-01 8.06394316e-01 8.50187266e-01 1.12600000e+03]
 [8.52057328e-01 8.52057328e-01 8.52057328e-01 8.52057328e-01]
 [8.54968957e-01 8.54016830e-01 8.52034272e-01 2.16300000e+03]
 [8.56781091e-01 8.52057328e-01 8.51958274e-01 2.16300000e+03]]",0.8523877888176162,0.8577973529949791,0.8525196486361535,0.8742487286176607
cybertweets,14414,UBERTopic,vulnerability,70,605.7378504276276,"[[8.90834192e-01 8.34136933e-01 8.61553785e-01 1.03700000e+03]
 [8.55704698e-01 9.05861456e-01 8.80069025e-01 1.12600000e+03]
 [8.71474804e-01 8.71474804e-01 8.71474804e-01 8.71474804e-01]
 [8.73269445e-01 8.69999195e-01 8.70811405e-01 2.16300000e+03]
 [8.72546716e-01 8.71474804e-01 8.71192324e-01 2.16300000e+03]]",0.8716617323411637,0.87297458,0.8719371243643088,0.8945908460471568
cybertweets,14414,UBERTopic,vulnerability,80,447.7206389904022,"[[8.78260870e-01 8.76567020e-01 8.77413127e-01 1.03700000e+03]
 [8.86524823e-01 8.88099467e-01 8.87311446e-01 1.12600000e+03]
 [8.82570504e-01 8.82570504e-01 8.82570504e-01 8.82570504e-01]
 [8.82392846e-01 8.82333244e-01 8.82362287e-01 2.16300000e+03]
 [8.82562863e-01 8.82570504e-01 8.82565928e-01 2.16300000e+03]]",0.8890030588257729,0.8890606578784682,0.8890429958391124,0.8465094775774388
cybertweets,14414,UBERTopic,vulnerability,90,464.4538767337799,"[[8.49482596e-01 8.70781099e-01 8.60000000e-01 1.03700000e+03]
 [8.78181818e-01 8.57904085e-01 8.67924528e-01 1.12600000e+03]
 [8.64077670e-01 8.64077670e-01 8.64077670e-01 8.64077670e-01]
 [8.63832207e-01 8.64342592e-01 8.63962264e-01 2.16300000e+03]
 [8.64422644e-01 8.64077670e-01 8.64125298e-01 2.16300000e+03]]",0.8664242679623457,0.866566334,0.8663892741562644,0.8525196486361535
cybertweets,14414,UBERTopic,vulnerability,100,545.2172482013702,"[[8.79174853e-01 8.63066538e-01 8.71046229e-01 1.03700000e+03]
 [8.75982533e-01 8.90763766e-01 8.83311317e-01 1.12600000e+03]
 [8.77484975e-01 8.77484975e-01 8.77484975e-01 8.77484975e-01]
 [8.77578693e-01 8.76915152e-01 8.77178773e-01 2.16300000e+03]
 [8.77513016e-01 8.77484975e-01 8.77431106e-01 2.16300000e+03]]",0.8788462522365639,0.8788582102206012,0.8788719371243643,0.8654646324549237
cybertweets,14414,UBERTopic,vulnerability,110,474.020241,"[[7.90794979e-01 9.11282546e-01 8.46774194e-01 1.03700000e+03]
 [9.04958678e-01 7.77975133e-01 8.36676218e-01 1.12600000e+03]
 [8.41886269e-01 8.41886269e-01 8.41886269e-01 8.41886269e-01]
 [8.47876828e-01 8.44628840e-01 8.41725206e-01 2.16300000e+03]
 [8.50225550e-01 8.41886269e-01 8.41517457e-01 2.16300000e+03]]",0.8287547384852978,0.8404291310879147,0.8294036061026352,0.888580675
cybertweets,14414,UBERTopic,vulnerability,120,401.2002863883972,"[[8.87046632e-01 8.25458052e-01 8.55144855e-01 1.03700000e+03]
 [8.48914858e-01 9.03197158e-01 8.75215146e-01 1.12600000e+03]
 [8.65926953e-01 8.65926953e-01 8.65926953e-01 8.65926953e-01]
 [8.67980745e-01 8.64327605e-01 8.65180001e-01 2.16300000e+03]
 [8.67196250e-01 8.65926953e-01 8.65592912e-01 2.16300000e+03]]",0.8697576101216091,0.8714290160555407,0.8700878409616274,0.8599167822468793
cybertweets,14414,UBERTopic,vulnerability,130,436.44918298721313,"[[8.64966950e-01 8.83317261e-01 8.74045802e-01 1.03700000e+03]
 [8.90398551e-01 8.73001776e-01 8.81614350e-01 1.12600000e+03]
 [8.77947295e-01 8.77947295e-01 8.77947295e-01 8.77947295e-01]
 [8.77682750e-01 8.78159519e-01 8.77830076e-01 2.16300000e+03]
 [8.78205962e-01 8.77947295e-01 8.77985785e-01 2.16300000e+03]]",0.8821442017986958,0.882346556,0.8821081830790569,0.874711049
cybertweets,14414,UBERTopic,vulnerability,140,503.3388762,"[[8.57142857e-01 8.91031823e-01 8.73758865e-01 1.03700000e+03]
 [8.95852535e-01 8.63232682e-01 8.79240163e-01 1.12600000e+03]
 [8.76560333e-01 8.76560333e-01 8.76560333e-01 8.76560333e-01]
 [8.76497696e-01 8.77132252e-01 8.76499514e-01 2.16300000e+03]
 [8.77294081e-01 8.76560333e-01 8.76612282e-01 2.16300000e+03]]",0.8789230680886436,0.8796368917312694,0.8788719371243643,0.874711049
cybertweets,14414,UBERTopic,vulnerability,150,436.93648767471313,"[[8.80813953e-01 8.76567020e-01 8.78685355e-01 1.03700000e+03]
 [8.86825818e-01 8.90763766e-01 8.88790430e-01 1.12600000e+03]
 [8.83957466e-01 8.83957466e-01 8.83957466e-01 8.83957466e-01]
 [8.83819886e-01 8.83665393e-01 8.83737893e-01 2.16300000e+03]
 [8.83943569e-01 8.83957466e-01 8.83945787e-01 2.16300000e+03]]",0.8678322188718813,0.8686063273879813,0.8677762367082755,0.8576051779935275
